.00029467100000000004,.9856705
.0009059960000000002,.9856353
.001531647,.9856503
.0021565570000000004,.9856394
.0027851720000000003,.9856864
.003413293,.9856918
.0040424020000000005,.9856614
.004671758,.9856861
.005299879,.9857573
.0059312110000000005,.985762
.006561061,.9858097
.007190664000000001,.9858565
.007822243,.9859393
.008452340000000001,.9859588
.009085154,.9860231
.009716733,.9860554
.010348065,.9861349
.010978409000000001,.9862074
.011609494,.9862574
.012240332000000001,.9863882
.012868453,.9864661
.013499044000000002,.9866128
.014126177000000002,.986769
.014755039000000001,.9869568
.01538069,.9872011
.016005600000000002,.9874123
.016633474000000002,.9876549
.017259866000000002,.987923
.017884529000000003,.9882421
.018511415000000003,.988521
.019135584,.9888273
.019763458000000005,.989117
.020389109000000002,.9895187
.02101476,.9898934
.021641893000000002,.9902736
.022266803,.9906654
.022893689000000002,.9910591
.023519834,.9914963
.024144991000000005,.9918754
.024772618000000003,.9923109
.025399504,.9927267
.026024167,.993184
.026652288000000003,.9936228
.027279174000000003,.994065
.027907295000000002,.9945273
.028534181000000002,.994976
.029162549000000003,.9954042
.029791905,.9958384
.030421508000000003,.9962937
.031052099000000003,.9967502
.031682196,.9971648
.032313281,.9975255
.032946342,.9979108
.03357965,.9982838
.034214193000000004,.9986272
.034849724000000006,.9989673
.035483032,.9992712
.036118316000000004,.999512
.036752612000000004,.9997137
.037386661,.9999118
.038022686,.9999873
.03865525300000001,1.0000082
.039289796,.9999829
.039923598000000005,.9999916
.04055493,.9999933
.04118749700000001,1.0000148
.041820311000000006,1.0000149
.042451643000000004,1.0000122
.043083963,1.0000365
.043713813000000004,1.0000131
.044344157,.9999893
.044975242,1.0000371
.045604104,.9999623
.046233707000000006,.9999915
.046862075,1.0000389
.047491184000000006,1.0000187
.048121775000000006,.9999971
.04874890800000001,1.0000289
.049378264000000005,.9999971
.050006879,1.0000052
.050635494,1.0000073
.051264356000000004,.9999993
.051890995,.9999805
.052518375000000006,.9999915
.053146743,.9999828
.05377313500000001,.9999922
